triplet_id	entity	entity_type	relationship	target	target_type	start_date	end_date	ticker	year	source_file	chunk_id
cnp_2021_page_47_chunk_2_triplet_1	cnp	ORG	operates_in	houston	GPE	January 2021	December 2021	CNP	2021	CNP_10k_2021.pdf	chunk_2
well_2024_page_150_chunk_1_triplet_32	well	ORG	operates_in	shawnee	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2022_page_133_chunk_1_triplet_28	well	ORG	operates_in	perrysburg , oh	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_1
well_2021_page_120_chunk_4_triplet_14	well	ORG	operates_in	boise , id	GPE	January 2021	default_end_timestamp	WELL	2021	WELL_10k_2021.pdf	chunk_4
well_2024_page_142_chunk_1_triplet_78	well	ORG	operates_in	saint john , mi	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
cnp_2022_page_25_chunk_1_triplet_7	indiana electric	COMP	operates_in	indiana	GPE	January 2022	December 2022	CNP	2022	CNP_10k_2022.pdf	chunk_1
rcl_2019_page_6_chunk_3_triplet_15	rcl	ORG	operates_in	thailand	GPE	January 2019	December 2019	RCL	2019	RCL_10k_2019.pdf	chunk_3
well_2024_page_148_chunk_1_triplet_17	well	ORG	operates_in	hickory , nc	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2023_page_142_chunk_1_triplet_5	well	ORG	operates_in	rockwall , tx	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
well_2020_page_132_chunk_4_triplet_16	well	ORG	operates_in	lowell , ma	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_4
cnp_2024_page_59_chunk_6_triplet_3	cnp	ORG	operates_in	air-gas manufacturing plant	GPE	January 2024	December 2024	CNP	2024	CNP_10k_2024.pdf	chunk_6
well_2024_page_138_chunk_1_triplet_34	well	ORG	operates_in	florence , al	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2019_page_124_chunk_1_triplet_22	well	ORG	operates_in	livonia , mi	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_1
well_2020_page_128_chunk_3_triplet_14	well	ORG	operates_in	paola , ks	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_3
well_2024_page_136_chunk_1_triplet_2	well	ORG	operates_in	beverley , uk	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
cnp_2019_page_50_chunk_1_triplet_16	enable	COMP	operates_in	anadarko basin	GPE	January 2019	December 2019	CNP	2019	CNP_10k_2019.pdf	chunk_1
rcl_2021_page_7_chunk_1_triplet_11	rcl	ORG	operates_in	asia/pacific cruise market	SECTOR	January 2021	default_end_timestamp	RCL	2021	RCL_10k_2021.pdf	chunk_1
pom_2015_page_50_chunk_1_triplet_4	pom	ORG	operates_in	may land , new jersey	GPE	January 2015	December 2015	POM	2015	POM_10k_2015.pdf	chunk_1
well_2022_page_133_chunk_2_triplet_8	well	ORG	operates_in	asia-pacific	GPE	February 2022	November 2022	WELL	2022	WELL_10k_2022.pdf	chunk_2
rcl_2021_page_5_chunk_1_triplet_6	rcl	ORG	operates_in	bahamas	GPE	January 2021	December 2021	RCL	2021	RCL_10k_2021.pdf	chunk_1
well_2024_page_57_chunk_2_triplet_12	well	ORG	operates_in	texas	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_2
well_2022_page_136_chunk_4_triplet_9	well	ORG	operates_in	clarkson valley , mo	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_4
well_2019_page_133_chunk_1_triplet_12	well	ORG	operates_in	gig harbor	GPE	January 2019	default_end_timestamp	WELL	2019	WELL_10k_2019.pdf	chunk_1
grmn_2018_page_17_chunk_1_triplet_23	grmn	ORG	supplies	position reporting	PRODUCT	January 2018	December 2018	GRMN	2018	GRMN_10k_2018.pdf	chunk_1
grmn_2018_page_17_chunk_1_triplet_13	grmn	ORG	supplies	database update	PRODUCT	January 2018	December 2018	GRMN	2018	GRMN_10k_2018.pdf	chunk_1
ctas_2014_page_61_chunk_3_triplet_29	ctas	ORG	supplies	protective apparel	PRODUCT	January 2014	December 2014	CTAS	2014	CTAS_10k_2014.pdf	chunk_3
amzn_2015_page_67_chunk_1_triplet_23	aws	SEGMENT	supplies	government agency	ORG_GOV	January 2015	December 2015	AMZN	2015	AMZN_10k_2015.pdf	chunk_1
rcl_2019_page_15_chunk_2_triplet_34	fincantieri	COMP	supplies	unnamed	PRODUCT	July 2024	September 2024	RCL	2019	RCL_10k_2019.pdf	chunk_2
aapl_2018_page_4_chunk_1_triplet_35	aapl	ORG	supplies	music streaming	PRODUCT	January 2018	December 2018	AAPL	2018	AAPL_10k_2018.pdf	chunk_1
panw_2023_page_71_chunk_1_triplet_7	panw	ORG	supplies	quality assurance program	ACCOUNTING_POLICY	January 2023	December 2023	PANW	2023	PANW_10k_2023.pdf	chunk_1
grmn_2018_page_18_chunk_1_triplet_12	grmn	ORG	supplies	regal marine industry , inc .	COMP	January 2018	December 2018	GRMN	2018	GRMN_10k_2018.pdf	chunk_1
ctas_2015_page_45_chunk_4_triplet_23	ctas	ORG	supplies	uniform	PRODUCT	January 2015	December 2015	CTAS	2015	CTAS_10k_2015.pdf	chunk_4
pom_2015_page_214_chunk_3_triplet_28	pom	ORG	supplies	aluminum	RAW_MATERIAL	January 2015	December 2015	POM	2015	POM_10k_2015.pdf	chunk_3
cat_2015_page_13_chunk_1_triplet_26	supplier	COMP	supplies	steel	RAW_MATERIAL	January 2015	December 2015	CAT	2015	CAT_10k_2015.pdf	chunk_1
aapl_2016_page_5_chunk_1_triplet_20	aapl	ORG	supplies	independent publisher	COMP	January 2016	December 2016	AAPL	2016	AAPL_10k_2016.pdf	chunk_1
rcl_2019_page_130_chunk_2_triplet_35	meyer werft	COMP	supplies	unnamed ( evolution-class )	PRODUCT	January 2023	March 2023	RCL	2019	RCL_10k_2019.pdf	chunk_2
tfc_2020_page_55_chunk_1_triplet_22	tfc	ORG	supplies	power sport equipment	PRODUCT	January 2020	December 2020	TFC	2020	TFC_10k_2020.pdf	chunk_1
ctas_2017_page_46_chunk_3_triplet_24	ctas	ORG	supplies	protective gear	PRODUCT	January 2017	December 2017	CTAS	2017	CTAS_10k_2017.pdf	chunk_3
rcl_2019_page_130_chunk_2_triplet_26	meyer turku oy	COMP	supplies	unnamed ( icon-class )	PRODUCT	April 2024	June 2024	RCL	2019	RCL_10k_2019.pdf	chunk_2
cnp_2020_page_177_chunk_3_triplet_9	indiana gas	COMP	supplies	credit facility	FIN_INST	January 2020	December 2020	CNP	2020	CNP_10k_2020.pdf	chunk_3
cat_2019_page_141_chunk_3_triplet_18	cat	ORG	supplies	heavy machinery	PRODUCT	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_3
khc_2024_page_119_chunk_3_triplet_4	north america	SEGMENT	supplies	walmart inc .	COMP	January 2024	December 2024	KHC	2024	KHC_10k_2024.pdf	chunk_3
pm_2017_page_5_chunk_1_triplet_3	pm	ORG	supplies	reduced-risk tobacco product	PRODUCT	December 2013	December 2017	PM	2017	PM_10k_2017.pdf	chunk_1
cnp_2019_page_210_chunk_1_triplet_2	cnp	ORG	supplies	cerc	COMP	January 2019	December 2019	CNP	2019	CNP_10k_2019.pdf	chunk_1
cmcsa_2014_page_123_chunk_5_triplet_13	cable communication	SEGMENT	supplies	advertising	PRODUCT	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_5
cmcsa_2021_page_12_chunk_1_triplet_6	cmcsa	ORG	supplies	film	PRODUCT	January 2021	December 2021	CMCSA	2021	CMCSA_10k_2021.pdf	chunk_1
cnp_2024_page_207_chunk_1_triplet_20	cnp	ORG	supplies	electricity generation	PRODUCT	January 2024	December 2024	CNP	2024	CNP_10k_2024.pdf	chunk_1
pm_2023_page_103_chunk_1_triplet_9	pmm	SEGMENT	supplies	pm brand	PRODUCT	January 2023	December 2023	PM	2023	PM_10k_2023.pdf	chunk_1
amzn_2021_page_3_chunk_1_triplet_17	amzn	ORG	supplies	supplier	COMP	January 2021	December 2021	AMZN	2021	AMZN_10k_2021.pdf	chunk_1
aapl_2016_page_5_chunk_1_triplet_28	aapl	ORG	supplies	headphone	PRODUCT	January 2016	December 2016	AAPL	2016	AAPL_10k_2016.pdf	chunk_1
cnp_2022_page_207_chunk_1_triplet_21	cnp	ORG	supplies	natural gas	RAW_MATERIAL	January 2022	December 2022	CNP	2022	CNP_10k_2022.pdf	chunk_1
cmcsa_2023_page_78_chunk_1_triplet_2	cmcsa	ORG	supplies	third-party content	PRODUCT	January 2023	December 2023	CMCSA	2023	CMCSA_10k_2023.pdf	chunk_1
grmn_2019_page_59_chunk_1_triplet_8	grmn	ORG	supplies	distribution service	LOGISTICS	January 2019	December 2019	GRMN	2019	GRMN_10k_2019.pdf	chunk_1
grmn_2021_page_9_chunk_1_triplet_11	grmn	ORG	supplies	automobile manufacturer	COMP	January 2021	December 2021	GRMN	2021	GRMN_10k_2021.pdf	chunk_1
cat_2023_page_82_chunk_1_triplet_22	cat financial	SEGMENT	supplies	wholesale financing plan	FIN_INST	January 2023	December 2023	CAT	2023	CAT_10k_2023.pdf	chunk_1
cmcsa_2014_page_12_chunk_1_triplet_22	cmcsa	ORG	supplies	program	PRODUCT	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_1
amzn_2020_page_11_chunk_1_triplet_14	amzn	ORG	supplies	content licensors	COMP	January 2020	December 2020	AMZN	2020	AMZN_10k_2020.pdf	chunk_1
cmcsa_2020_page_100_chunk_5_triplet_28	cmcsa	ORG	supplies	high-speed internet	PRODUCT	January 2020	December 2020	CMCSA	2020	CMCSA_10k_2020.pdf	chunk_5
cnp_2023_page_18_chunk_6_triplet_1	cnp	ORG	supplies	tenaska marketing venture , llc	COMP	January 2023	December 2023	CNP	2023	CNP_10k_2023.pdf	chunk_6
dxc_2018_page_6_chunk_1_triplet_2	dxc	ORG	supplies	usps	COMP	January 2018	default_end_timestamp	DXC	2018	DXC_10k_2018.pdf	chunk_1
cat_2018_page_142_chunk_1_triplet_37	energy & transportation	SEGMENT	supplies	oil & gas	SECTOR	January 2018	December 2018	CAT	2018	CAT_10k_2018.pdf	chunk_1
cat_2016_page_50_chunk_1_triplet_83	cat	ORG	supplies	sealing and connecting component	PRODUCT	January 2016	December 2016	CAT	2016	CAT_10k_2016.pdf	chunk_1
cmcsa_2014_page_123_chunk_5_triplet_16	broadcast television	SEGMENT	supplies	content	PRODUCT	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_5
well_2022_page_90_chunk_1_triplet_1	well	ORG	supplies	genesis healthcare	COMP	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_1
cnp_2020_page_52_chunk_3_triplet_21	cerc	COMP	supplies	natural gas	RAW_MATERIAL	December 2020	December 2020	CNP	2020	CNP_10k_2020.pdf	chunk_3
tel_2015_page_9_chunk_1_triplet_55	tel	ORG	supplies	sale support	SERVICE	January 2015	December 2015	TEL	2015	TEL_10k_2015.pdf	chunk_1
cat_2016_page_50_chunk_1_triplet_70	cat	ORG	supplies	dealer solution	PRODUCT	January 2016	December 2016	CAT	2016	CAT_10k_2016.pdf	chunk_1
cmcsa_2015_page_9_chunk_1_triplet_18	cmcsa	ORG	supplies	customer billing vendor	COMP	January 2015	December 2015	CMCSA	2015	CMCSA_10k_2015.pdf	chunk_1
grmn_2018_page_17_chunk_1_triplet_21	grmn	ORG	supplies	voice call	PRODUCT	January 2018	December 2018	GRMN	2018	GRMN_10k_2018.pdf	chunk_1
cat_2024_page_62_chunk_1_triplet_22	cat	ORG	supplies	mining equipment	PRODUCT	January 2024	December 2024	CAT	2024	CAT_10k_2024.pdf	chunk_1
well_2024_page_78_chunk_1_triplet_30	well	ORG	supplies	device a	PRODUCT	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2024_page_78_chunk_1_triplet_31	well	ORG	supplies	drug x	PRODUCT	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
tel_2024_page_6_chunk_1_triplet_17	communication solution	SEGMENT	supplies	dryer	PRODUCT	January 2024	December 2024	TEL	2024	TEL_10k_2024.pdf	chunk_1
grmn_2020_page_9_chunk_1_triplet_16	grmn	ORG	supplies	installation and repair shop	LOGISTICS	January 2020	December 2020	GRMN	2020	GRMN_10k_2020.pdf	chunk_1
cmcsa_2021_page_78_chunk_1_triplet_5	cable communication	SEGMENT	supplies	content	PRODUCT	January 2021	default_end_timestamp	CMCSA	2021	CMCSA_10k_2021.pdf	chunk_1
cmcsa_2018_page_125_chunk_2_triplet_19	steven spielberg	PERSON	supplies	consulting service	PRODUCT	October 2009	default_end_timestamp	CMCSA	2018	CMCSA_10k_2018.pdf	chunk_2
cat_2023_page_82_chunk_1_triplet_25	cat financial	SEGMENT	supplies	secured loan	FIN_INST	January 2023	December 2023	CAT	2023	CAT_10k_2023.pdf	chunk_1
grmn_2018_page_16_chunk_1_triplet_66	fltsafety.com	PRODUCT	supplies	hazard management	PRODUCT	January 2018	December 2018	GRMN	2018	GRMN_10k_2018.pdf	chunk_1
pm_2016_page_7_chunk_1_triplet_18	independent tobacco supplier	COMP	supplies	pm	ORG	January 2016	December 2016	PM	2016	PM_10k_2016.pdf	chunk_1
cnp_2019_page_210_chunk_1_triplet_4	cerc	COMP	supplies	cnp	ORG	January 2019	December 2019	CNP	2019	CNP_10k_2019.pdf	chunk_1
pom_2015_page_71_chunk_3_triplet_8	pepco	COMP	supplies	default electricity supply	PRODUCT	January 2015	December 2015	POM	2015	POM_10k_2015.pdf	chunk_3
grmn_2018_page_16_chunk_1_triplet_40	fltlogic	PRODUCT	supplies	flight scheduling	PRODUCT	January 2018	December 2018	GRMN	2018	GRMN_10k_2018.pdf	chunk_1
cmcsa_2021_page_78_chunk_1_triplet_6	medium	SEGMENT	supplies	content	PRODUCT	January 2021	default_end_timestamp	CMCSA	2021	CMCSA_10k_2021.pdf	chunk_1
cat_2020_page_100_chunk_1_triplet_6	cat	ORG	supplies	caterpillar engine	PRODUCT	January 2020	December 2020	CAT	2020	CAT_10k_2020.pdf	chunk_1
cat_2018_page_32_chunk_1_triplet_30	cat	ORG	supplies	leasing service	PRODUCT	January 2018	December 2018	CAT	2018	CAT_10k_2018.pdf	chunk_1
tel_2018_page_125_chunk_3_triplet_1	tegsa	ORG	supplies	te connectivity ltd .	ORG	January 2018	December 2018	TEL	2018	TEL_10k_2018.pdf	chunk_3
cat_2019_page_39_chunk_1_triplet_32	cat	ORG	supplies	steel	RAW_MATERIAL	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_1
cmcsa_2014_page_92_chunk_1_triplet_19	cmcsa	ORG	supplies	other service	PRODUCT	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_1
cnp_2018_page_144_chunk_3_triplet_2	cnp	ORG	supplies	indexed debt security	FIN_INST	January 2016	December 2016	CNP	2018	CNP_10k_2018.pdf	chunk_3
tfc_2024_page_127_chunk_3_triplet_28	tfc	ORG	supplies	oil	RAW_MATERIAL	January 2024	December 2024	TFC	2024	TFC_10k_2024.pdf	chunk_3
well_2019_page_84_chunk_2_triplet_1	well	ORG	supplies	sunrise senior living	COMP	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_2
aapl_2016_page_5_chunk_1_triplet_31	aapl	ORG	supplies	connectivity product	PRODUCT	January 2016	December 2016	AAPL	2016	AAPL_10k_2016.pdf	chunk_1
tfc_2023_page_154_chunk_1_triplet_16	tfc	ORG	supplies	investment banking solution	PRODUCT	January 2023	December 2023	TFC	2023	TFC_10k_2023.pdf	chunk_1
cmcsa_2016_page_118_chunk_3_triplet_25	cmcsa	ORG	supplies	entertainment content	PRODUCT	January 2016	December 2016	CMCSA	2016	CMCSA_10k_2016.pdf	chunk_3
rcl_2017_page_23_chunk_1_triplet_6	pullmantur	COMP	supplies	ship	PRODUCT	November 2022	May 2023	RCL	2017	RCL_10k_2017.pdf	chunk_1
cat_2018_page_111_chunk_7_triplet_2	cat financial	COMP	supplies	equipment	PRODUCT	January 2018	default_end_timestamp	CAT	2018	CAT_10k_2018.pdf	chunk_7
cat_2016_page_50_chunk_1_triplet_65	cat	ORG	supplies	part distribution	PRODUCT	January 2016	December 2016	CAT	2016	CAT_10k_2016.pdf	chunk_1
cnp_2021_page_179_chunk_2_triplet_24	cnp	ORG	supplies	sustainable infrastructure service	PRODUCT	December 2021	December 2021	CNP	2021	CNP_10k_2021.pdf	chunk_2
pom_2015_page_123_chunk_1_triplet_12	dpl	COMP	supplies	renewable energy	PRODUCT	January 2015	December 2015	POM	2015	POM_10k_2015.pdf	chunk_1
pom_2015_page_20_chunk_5_triplet_6	wholesale supplier	COMP	supplies	dpl	ORG	January 2015	December 2015	POM	2015	POM_10k_2015.pdf	chunk_5
dxc_2018_page_62_chunk_1_triplet_9	deloitte & touche llp	COMP	supplies	audit service	PRODUCT	January 2018	December 2018	DXC	2018	DXC_10k_2018.pdf	chunk_1
grmn_2019_page_8_chunk_1_triplet_34	grmn	ORG	supplies	ground-clutter suppression	PRODUCT	January 2019	December 2019	GRMN	2019	GRMN_10k_2019.pdf	chunk_1
well_2021_page_51_chunk_1_triplet_14	well	ORG	supplies	proceeds from investment disposition	FIN_METRIC	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_1
grmn_2022_page_9_chunk_1_triplet_11	grmn	ORG	supplies	automobile manufacturer	COMP	January 2022	December 2022	GRMN	2022	GRMN_10k_2022.pdf	chunk_1
pm_2022_page_51_chunk_1_triplet_17	pm	ORG	supplies	u.n. peacekeeping force	ORG_GOV	January 2022	December 2022	PM	2022	PM_10k_2022.pdf	chunk_1
cmcsa_2014_page_71_chunk_5_triplet_24	cmcsa	ORG	supplies	cable service	PRODUCT	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_5
panw_2022_page_31_chunk_1_triplet_7	panw	ORG	supplies	financing to customer	FIN_INST	January 2022	December 2022	PANW	2022	PANW_10k_2022.pdf	chunk_1
cat_2019_page_116_chunk_5_triplet_18	cat	ORG	supplies	heavy equipment	PRODUCT	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_5
tfc_2019_page_141_chunk_5_triplet_4	tfc	ORG	supplies	client	PERSON	January 2019	December 2019	TFC	2019	TFC_10k_2019.pdf	chunk_5
tel_2022_page_47_chunk_1_triplet_16	tel	ORG	supplies	personal protective equipment	PRODUCT	January 2022	December 2022	TEL	2022	TEL_10k_2022.pdf	chunk_1
cmcsa_2023_page_42_chunk_3_triplet_13	cmcsa	ORG	supplies	wireless device	PRODUCT	January 2023	December 2023	CMCSA	2023	CMCSA_10k_2023.pdf	chunk_3
well_2021_page_126_chunk_1_triplet_27	well	ORG	supplies	apis	RAW_MATERIAL	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_1
aapl_2016_page_5_chunk_1_triplet_37	aapl	ORG	supplies	siri	SERVICE	January 2016	December 2016	AAPL	2016	AAPL_10k_2016.pdf	chunk_1
cnp_2022_page_128_chunk_3_triplet_10	infrastructure service disposal group	SEGMENT	supplies	pipeline repair service	PRODUCT	January 2022	December 2022	CNP	2022	CNP_10k_2022.pdf	chunk_3
grmn_2018_page_16_chunk_1_triplet_8	grmn pilot	PRODUCT	supplies	performance calculation	PRODUCT	January 2018	December 2018	GRMN	2018	GRMN_10k_2018.pdf	chunk_1
grmn_2018_page_16_chunk_1_triplet_48	fltplan.com	PRODUCT	supplies	pre-departure clearance	PRODUCT	January 2018	December 2018	GRMN	2018	GRMN_10k_2018.pdf	chunk_1
rcl_2017_page_97_chunk_1_triplet_3	rcl	COMP	supplies	debt facility	FIN_INST	January 2017	January 2030	RCL	2017	RCL_10k_2017.pdf	chunk_1
cnp_2019_page_33_chunk_1_triplet_10	cnp	ORG	supplies	home repair plan	PRODUCT	January 2019	December 2019	CNP	2019	CNP_10k_2019.pdf	chunk_1
cnp_2020_page_52_chunk_3_triplet_20	centerpoint energy	COMP	supplies	natural gas	RAW_MATERIAL	December 2020	December 2020	CNP	2020	CNP_10k_2020.pdf	chunk_3
grmn_2019_page_8_chunk_1_triplet_37	grmn	ORG	supplies	hail prediction	PRODUCT	January 2019	December 2019	GRMN	2019	GRMN_10k_2019.pdf	chunk_1
grmn_2020_page_9_chunk_1_triplet_14	grmn	ORG	supplies	dealer	LOGISTICS	January 2020	December 2020	GRMN	2020	GRMN_10k_2020.pdf	chunk_1
aap_2017_page_61_chunk_5_triplet_19	gpi	COMP	supplies	independently-owned carquest store	LOGISTICS	January 2017	December 2017	AAP	2017	AAP_10k_2017.pdf	chunk_5
grmn_2018_page_18_chunk_1_triplet_7	grmn	ORG	supplies	chaparral boat , inc .	COMP	January 2018	December 2018	GRMN	2018	GRMN_10k_2018.pdf	chunk_1
khc_2020_page_20_chunk_1_triplet_12	khc	ORG	supplies	meat product	RAW_MATERIAL	January 2020	December 2020	KHC	2020	KHC_10k_2020.pdf	chunk_1
rcl_2016_page_7_chunk_3_triplet_30	asia/pacific	GPE	supplies	cruise guest	FIN_METRIC	January 2016	December 2016	RCL	2016	RCL_10k_2016.pdf	chunk_3
pom_2015_page_155_chunk_1_triplet_18	pepco energy service	SEGMENT	supplies	underground transmission and distribution service	PRODUCT	January 2015	December 2015	POM	2015	POM_10k_2015.pdf	chunk_1
rcl_2022_page_16_chunk_2_triplet_22	meyer werft	COMP	supplies	silver nova	PRODUCT	April 2023	June 2023	RCL	2022	RCL_10k_2022.pdf	chunk_2
cnp_2015_page_8_chunk_3_triplet_10	cnp	ORG	supplies	conocophillips company	COMP	January 2015	December 2015	CNP	2015	CNP_10k_2015.pdf	chunk_3
cat_2022_page_49_chunk_1_triplet_20	cat	ORG	supplies	participate financial institution	FIN_INST	January 2022	December 2022	CAT	2022	CAT_10k_2022.pdf	chunk_1
cmcsa_2014_page_46_chunk_3_triplet_18	cmcsa	ORG	supplies	cable tv service	PRODUCT	default_start_timestamp	default_end_timestamp	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_3
cmcsa_2018_page_31_chunk_1_triplet_9	third-party vendor	COMP	supplies	hardware	PRODUCT	January 2018	December 2018	CMCSA	2018	CMCSA_10k_2018.pdf	chunk_1
cat_2021_page_47_chunk_1_triplet_20	cat	ORG	supplies	participate financial institution	FIN_INST	January 2021	December 2021	CAT	2021	CAT_10k_2021.pdf	chunk_1
cnp_2021_page_11_chunk_1_triplet_20	sigeco	SEGMENT	supplies	natural gas customer	COMP	January 2021	December 2021	CNP	2021	CNP_10k_2021.pdf	chunk_1
vz_2014_page_5_chunk_1_triplet_1	vz	ORG	supplies	apple	COMP	January 2014	December 2014	VZ	2014	VZ_10k_2014.pdf	chunk_1
vz_2014_page_5_chunk_1_triplet_2	vz	ORG	supplies	motorola mobility	COMP	January 2014	December 2014	VZ	2014	VZ_10k_2014.pdf	chunk_1
aap_2017_page_10_chunk_1_triplet_9	vendor	COMP	supplies	aap	ORG	January 2017	December 2017	AAP	2017	AAP_10k_2017.pdf	chunk_1
pom_2015_page_23_chunk_1_triplet_10	ace funding	COMP	supplies	bondable transition property	FIN_INST	January 2015	December 2015	POM	2015	POM_10k_2015.pdf	chunk_1
grmn_2022_page_9_chunk_1_triplet_14	grmn	ORG	supplies	integrate camera solution	PRODUCT	January 2022	December 2022	GRMN	2022	GRMN_10k_2022.pdf	chunk_1
cnp_2017_page_5_chunk_1_triplet_2	cnp	ORG	supplies	electricity	PRODUCT	January 2017	December 2017	CNP	2017	CNP_10k_2017.pdf	chunk_1
cat_2016_page_79_chunk_1_triplet_16	cat	ORG	supplies	reciprocate engine	PRODUCT	January 2016	December 2016	CAT	2016	CAT_10k_2016.pdf	chunk_1
aapl_2016_page_5_chunk_1_triplet_41	aapl	ORG	supplies	gps	FEATURE	January 2016	December 2016	AAPL	2016	AAPL_10k_2016.pdf	chunk_1
grmn_2020_page_7_chunk_1_triplet_14	grmn	ORG	supplies	nmea 2000 radio	PRODUCT	January 2020	December 2020	GRMN	2020	GRMN_10k_2020.pdf	chunk_1
cnp_2023_page_17_chunk_1_triplet_17	centerpoint energy resource corporation	COMP	supplies	natural gas	RAW_MATERIAL	January 2023	December 2023	CNP	2023	CNP_10k_2023.pdf	chunk_1
pom_2015_page_354_chunk_3_triplet_4	pom	ORG	supplies	boiler slag	RAW_MATERIAL	June 1978	May 1983	POM	2015	POM_10k_2015.pdf	chunk_3
pm_2021_page_94_chunk_3_triplet_20	pm	ORG	supplies	altria group , inc .	COMP	January 2021	December 2021	PM	2021	PM_10k_2021.pdf	chunk_3
grmn_2018_page_16_chunk_1_triplet_56	fltplan.com	PRODUCT	supplies	flight logistics/scheduling	PRODUCT	January 2018	December 2018	GRMN	2018	GRMN_10k_2018.pdf	chunk_1
rcl_2022_page_8_chunk_3_triplet_5	rcl	ORG	supplies	clia	ORG	January 2022	December 2022	RCL	2022	RCL_10k_2022.pdf	chunk_3
